l_code,l_name,year,b_date,f_date
830,宮崎,1979,1979-04-06,1979-03-30
830,宮崎,1980,1980-04-04,1980-03-26
830,宮崎,1981,1981-03-30,1981-03-24
830,宮崎,1982,1982-03-24,1982-03-18
830,宮崎,1983,1983-04-05,1983-03-28
830,宮崎,1984,1984-04-06,1984-03-28
830,宮崎,1985,1985-03-31,1985-03-26
830,宮崎,1986,1986-04-02,1986-03-24
830,宮崎,1987,1987-04-02,1987-03-24
830,宮崎,1988,1988-04-06,1988-04-02
830,宮崎,1989,1989-04-03,1989-03-22
830,宮崎,1990,1990-03-29,1990-03-19
830,宮崎,1991,1991-03-28,1991-03-20
830,宮崎,1992,1992-04-03,1992-03-24
830,宮崎,1993,1993-04-13,1993-04-02
830,宮崎,1994,1994-04-05,1994-03-30
830,宮崎,1995,1995-04-10,1995-03-30
836,屋久島,1976,NA,NA
836,屋久島,1977,NA,NA
836,屋久島,1978,NA,NA
836,屋久島,1979,NA,NA
836,屋久島,1980,NA,NA
836,屋久島,1981,NA,NA
836,屋久島,1982,NA,NA
836,屋久島,1983,NA,NA
836,屋久島,1984,NA,NA
836,屋久島,1985,NA,NA
836,屋久島,1986,NA,NA
836,屋久島,1987,NA,NA
836,屋久島,1988,NA,NA
836,屋久島,1989,NA,NA
836,屋久島,1990,NA,NA
836,屋久島,1991,1991-04-10,1991-03-25
836,屋久島,1992,NA,NA
836,屋久島,1993,NA,NA
836,屋久島,1994,NA,NA
836,屋久島,1995,NA,NA
837,種子島,1976,1976-04-02,1976-03-25
837,種子島,1977,1977-03-26,1977-03-19
837,種子島,1978,1978-04-15,1978-04-07
837,種子島,1979,1979-04-27,1979-04-18
837,種子島,1980,1980-04-06,1980-03-30
837,種子島,1981,1981-03-27,1981-03-22
837,種子島,1982,1982-03-31,1982-03-24
837,種子島,1983,1983-04-08,1983-03-29
837,種子島,1984,1984-04-03,1984-03-30
837,種子島,1985,1985-04-07,1985-03-28
837,種子島,1986,1986-04-01,1986-03-24
837,種子島,1987,1987-04-05,1987-03-27
837,種子島,1988,1988-04-05,1988-03-31
837,種子島,1989,1989-04-03,1989-03-22
837,種子島,1990,1990-03-28,1990-03-19
837,種子島,1991,1991-04-07,1991-03-24
837,種子島,1992,1992-04-08,1992-03-27
837,種子島,1993,NA,1993-03-29
837,種子島,1994,NA,1994-03-29
837,種子島,1995,NA,1995-03-31
843,福江,1976,1976-04-03,1976-03-27
843,福江,1977,1977-03-26,1977-03-20
843,福江,1978,1978-04-09,1978-04-03
843,福江,1979,1979-04-07,1979-03-28
843,福江,1980,1980-04-04,1980-03-29
843,福江,1981,1981-04-02,1981-03-26
843,福江,1982,1982-03-29,1982-03-23
843,福江,1983,1983-04-07,1983-03-31
843,福江,1984,1984-04-11,1984-04-03
843,福江,1985,1985-04-04,1985-03-28
843,福江,1986,1986-04-06,1986-03-30
843,福江,1987,1987-04-07,1987-03-29
843,福江,1988,1988-04-12,1988-04-01
843,福江,1989,1989-03-31,1989-03-22
843,福江,1990,1990-03-28,1990-03-19
843,福江,1991,1991-04-05,1991-03-29
843,福江,1992,1992-03-31,1992-03-22
843,福江,1993,1993-04-06,1993-03-31
843,福江,1994,1994-04-07,1994-04-02
843,福江,1995,1995-04-12,1995-04-01
887,松山,1976,1976-04-06,1976-03-27
887,松山,1977,1977-03-30,1977-03-24
887,松山,1978,1978-04-10,1978-04-02
887,松山,1979,1979-04-05,1979-03-26
887,松山,1980,1980-04-05,1980-03-30
887,松山,1981,1981-04-01,1981-03-26
887,松山,1982,1982-03-27,1982-03-21
887,松山,1983,1983-04-06,1983-04-01
887,松山,1984,1984-04-11,1984-04-05
887,松山,1985,1985-04-06,1985-03-28
887,松山,1986,1986-04-06,1986-03-31
887,松山,1987,1987-04-06,1987-03-24
887,松山,1988,1988-04-12,1988-04-03
887,松山,1989,1989-04-01,1989-03-21
887,松山,1990,1990-03-28,1990-03-18
887,松山,1991,1991-04-05,1991-03-28
887,松山,1992,1992-04-02,1992-03-25
887,松山,1993,1993-04-07,1993-03-26
887,松山,1994,1994-04-05,1994-03-31
887,松山,1995,1995-04-08,1995-03-30
891,高松,1976,1976-04-07,1976-03-28
891,高松,1977,1977-04-01,1977-03-28
891,高松,1978,1978-04-10,1978-04-04
891,高松,1979,1979-04-07,1979-03-29
891,高松,1980,1980-04-07,1980-04-02
891,高松,1981,1981-04-06,1981-03-30
891,高松,1982,1982-04-02,1982-03-24
891,高松,1983,1983-04-09,1983-04-02
891,高松,1984,1984-04-15,1984-04-08
891,高松,1985,1985-04-08,1985-03-31
891,高松,1986,1986-04-10,1986-04-03
891,高松,1987,1987-04-05,1987-03-24
891,高松,1988,1988-04-13,1988-04-05
891,高松,1989,1989-04-02,1989-03-24
891,高松,1990,1990-03-29,1990-03-21
891,高松,1991,1991-04-07,1991-03-29
891,高松,1992,1992-04-04,1992-03-25
891,高松,1993,1993-04-08,1993-03-27
891,高松,1994,1994-04-06,1994-04-02
891,高松,1995,1995-04-08,1995-03-31
892,宇和島,1976,1976-04-04,1976-03-22
892,宇和島,1977,1977-03-27,1977-03-20
892,宇和島,1978,1978-04-10,1978-03-31
892,宇和島,1979,1979-04-07,1979-03-27
892,宇和島,1980,1980-04-05,1980-03-28
892,宇和島,1981,1981-03-31,1981-03-25
892,宇和島,1982,1982-03-25,1982-03-20
892,宇和島,1983,1983-04-04,1983-03-30
892,宇和島,1984,1984-04-06,1984-03-31
892,宇和島,1985,1985-04-05,1985-03-26
892,宇和島,1986,1986-04-03,1986-03-27
892,宇和島,1987,1987-04-05,1987-03-23
892,宇和島,1988,1988-04-08,1988-04-02
892,宇和島,1989,1989-03-31,1989-03-15
892,宇和島,1990,1990-03-26,1990-03-15
892,宇和島,1991,1991-03-31,1991-03-24
892,宇和島,1992,1992-03-31,1992-03-23
892,宇和島,1993,1993-04-08,1993-03-30
892,宇和島,1994,1994-04-06,1994-03-29
892,宇和島,1995,1995-04-07,1995-03-27
893,高知,1976,1976-03-30,1976-03-23
893,高知,1977,1977-03-27,1977-03-20
893,高知,1978,1978-04-09,1978-03-29
893,高知,1979,1979-04-03,1979-03-26
893,高知,1980,1980-04-02,1980-03-26
893,高知,1981,1981-03-28,1981-03-20
893,高知,1982,1982-03-24,1982-03-17
893,高知,1983,1983-04-04,1983-03-29
893,高知,1984,1984-04-03,1984-03-30
893,高知,1985,1985-03-31,1985-03-24
893,高知,1986,1986-04-02,1986-03-25
893,高知,1987,1987-04-03,1987-03-22
893,高知,1988,1988-04-07,1988-03-28
893,高知,1989,1989-03-24,1989-03-15
893,高知,1990,1990-03-23,1990-03-14
893,高知,1991,1991-03-29,1991-03-24
893,高知,1992,1992-04-02,1992-03-25
893,高知,1993,1993-04-06,1993-03-29
893,高知,1994,1994-04-05,1994-03-30
893,高知,1995,1995-04-07,1995-03-28
895,徳島,1976,1976-04-05,1976-03-27
895,徳島,1977,1977-04-01,1977-03-26
895,徳島,1978,1978-04-08,1978-04-02
895,徳島,1979,1979-04-09,1979-03-29
895,徳島,1980,1980-04-06,1980-04-01
895,徳島,1981,1981-04-06,1981-03-26
895,徳島,1982,1982-03-31,1982-03-23
895,徳島,1983,1983-04-09,1983-04-05
895,徳島,1984,1984-04-10,1984-04-06
895,徳島,1985,1985-04-08,1985-04-01
895,徳島,1986,1986-04-07,1986-04-01
895,徳島,1987,1987-04-07,1987-03-26
895,徳島,1988,1988-04-13,1988-04-05
895,徳島,1989,1989-04-03,1989-03-23
895,徳島,1990,1990-03-31,1990-03-21
895,徳島,1991,1991-04-07,1991-03-29
895,徳島,1992,1992-04-04,1992-03-29
895,徳島,1993,1993-04-09,1993-03-30
895,徳島,1994,1994-04-07,1994-04-02
895,徳島,1995,1995-04-07,1995-03-29
909,名瀬,1976,1976-01-30,1976-01-22
909,名瀬,1977,1977-01-21,1977-01-11
909,名瀬,1978,1978-02-08,1978-01-27
909,名瀬,1979,1979-01-31,1979-01-23
909,名瀬,1980,1980-02-01,1980-01-16
909,名瀬,1981,1981-01-31,1981-01-21
909,名瀬,1982,1982-01-30,1982-01-21
909,名瀬,1983,1983-01-31,1983-01-26
909,名瀬,1984,1984-02-02,1984-01-27
909,名瀬,1985,1985-02-03,1985-01-27
909,名瀬,1986,1986-01-29,1986-01-19
909,名瀬,1987,1987-02-05,1987-01-16
909,名瀬,1988,1988-01-18,1988-01-12
909,名瀬,1989,1989-01-13,1989-01-06
909,名瀬,1990,1990-01-28,1990-01-14
909,名瀬,1991,1991-02-04,1991-01-22
909,名瀬,1992,1992-01-28,1992-01-17
909,名瀬,1993,1993-01-29,1993-01-18
909,名瀬,1994,1994-01-29,1994-01-19
909,名瀬,1995,1995-02-11,1995-01-31
912,与那国島,1976,NA,NA
912,与那国島,1977,NA,NA
912,与那国島,1978,NA,NA
912,与那国島,1979,NA,NA
912,与那国島,1980,NA,NA
912,与那国島,1981,NA,NA
912,与那国島,1982,NA,NA
912,与那国島,1983,NA,NA
912,与那国島,1984,NA,NA
912,与那国島,1985,NA,NA
912,与那国島,1986,NA,NA
912,与那国島,1987,NA,NA
912,与那国島,1988,NA,NA
912,与那国島,1989,NA,NA
912,与那国島,1990,NA,NA
912,与那国島,1991,NA,NA
912,与那国島,1992,1992-02-10,1992-01-24
912,与那国島,1993,1993-02-17,1993-02-02
912,与那国島,1994,1994-02-07,1994-01-18
912,与那国島,1995,1995-03-02,1995-02-22
917,西表島,1976,1976-01-27,1976-01-05
917,西表島,1977,1977-01-23,1977-01-04
917,西表島,1978,NA,1978-01-26
917,西表島,1979,NA,1979-01-25
917,西表島,1980,NA,1980-01-09
917,西表島,1981,1981-02-01,1981-01-27
917,西表島,1982,1982-01-21,1982-01-10
917,西表島,1983,1983-02-02,1983-01-22
917,西表島,1984,1984-01-26,1984-01-17
917,西表島,1985,NA,1985-01-26
917,西表島,1986,1986-02-10,1986-01-23
917,西表島,1987,1987-02-13,1987-01-21
917,西表島,1988,1988-02-05,1988-01-15
917,西表島,1989,1989-01-22,1989-01-15
917,西表島,1990,1990-02-03,1990-01-18
917,西表島,1991,1991-02-27,1991-01-27
917,西表島,1992,1992-02-06,1992-01-21
917,西表島,1993,1993-02-06,1993-01-14
917,西表島,1994,1994-02-02,1994-01-21
917,西表島,1995,1995-02-20,1995-02-03
918,石垣島,1976,1976-01-28,1976-01-15
918,石垣島,1977,1977-02-03,1977-01-20
918,石垣島,1978,1978-02-18,1978-01-27
918,石垣島,1979,1979-02-08,1979-01-20
918,石垣島,1980,1980-02-03,1980-01-10
918,石垣島,1981,1981-02-02,1981-01-21
918,石垣島,1982,1982-01-24,1982-01-11
918,石垣島,1983,1983-02-09,1983-01-18
918,石垣島,1984,1984-01-26,1984-01-14
918,石垣島,1985,1985-01-30,1985-01-11
918,石垣島,1986,1986-02-02,1986-01-14
918,石垣島,1987,1987-01-27,1987-01-03
918,石垣島,1988,1988-01-25,1988-01-01
918,石垣島,1989,1989-01-08,7198-01-22
918,石垣島,1990,1990-01-30,1990-01-05
918,石垣島,1991,1991-02-18,1991-01-24
918,石垣島,1992,1992-01-27,1992-01-05
918,石垣島,1993,1993-01-29,1993-01-04
918,石垣島,1994,1994-01-30,1994-01-15
918,石垣島,1995,1995-02-19,1995-02-01
927,宮古島,1976,NA,1976-01-20
927,宮古島,1977,NA,1977-01-17
927,宮古島,1978,NA,1978-02-01
927,宮古島,1979,NA,1979-01-26
927,宮古島,1980,NA,1980-02-03
927,宮古島,1981,1981-02-08,1981-01-28
927,宮古島,1982,1982-02-13,1982-01-20
927,宮古島,1983,1983-02-15,1983-01-17
927,宮古島,1984,1984-01-31,1984-01-21
927,宮古島,1985,1985-02-06,1985-01-06
927,宮古島,1986,1986-02-01,1986-01-23
927,宮古島,1987,1987-02-01,1987-01-16
927,宮古島,1988,1988-02-08,1988-01-17
927,宮古島,1989,1989-02-17,1989-01-08
927,宮古島,1990,1990-02-09,1990-01-11
927,宮古島,1991,1991-03-02,1991-01-20
927,宮古島,1992,1992-02-08,1992-01-10
927,宮古島,1993,1993-02-18,1993-01-06
927,宮古島,1994,1994-02-14,1994-01-05
927,宮古島,1995,1995-02-18,1995-02-02
929,久米島,1976,NA,NA
929,久米島,1977,NA,NA
929,久米島,1978,NA,1978-01-06
929,久米島,1979,NA,1979-01-29
929,久米島,1980,1980-02-02,1980-01-25
929,久米島,1981,1981-02-06,1981-01-27
929,久米島,1982,1982-01-31,1982-01-22
929,久米島,1983,1983-02-11,1983-01-30
929,久米島,1984,1984-02-03,1984-01-24
929,久米島,1985,1985-02-05,1985-01-23
929,久米島,1986,1986-01-31,1986-01-15
929,久米島,1987,1987-02-02,1987-01-08
929,久米島,1988,1988-01-26,1988-01-06
929,久米島,1989,1989-01-15,1198-01-23
929,久米島,1990,1990-01-23,1199-01-23
929,久米島,1991,1991-02-01,1991-01-02
929,久米島,1992,1992-02-03,1992-01-05
929,久米島,1993,1993-01-25,1993-01-07
929,久米島,1994,1994-02-03,1994-01-12
929,久米島,1995,1995-02-06,1995-01-15
936,那覇,1976,1976-01-28,1976-01-18
936,那覇,1977,NA,1977-01-07
936,那覇,1978,1978-01-28,1978-01-17
936,那覇,1979,1979-01-25,1979-01-06
936,那覇,1980,1980-02-19,1980-02-01
936,那覇,1981,1981-02-03,1981-01-24
936,那覇,1982,1982-01-24,1982-01-05
936,那覇,1983,1983-02-04,1983-01-16
936,那覇,1984,1984-02-04,1984-01-23
936,那覇,1985,1985-02-04,1985-01-23
936,那覇,1986,1986-01-26,1986-01-09
936,那覇,1987,1987-02-10,1987-01-23
936,那覇,1988,1988-02-11,1988-01-19
936,那覇,1989,1989-01-28,1989-01-09
936,那覇,1990,1990-01-31,1990-01-21
936,那覇,1991,1991-02-10,1991-01-24
936,那覇,1992,1992-02-10,1992-01-26
936,那覇,1993,1993-02-07,1993-01-23
936,那覇,1994,1994-02-04,1994-01-20
936,那覇,1995,1995-02-18,1995-02-08
940,名護,1976,NA,1976-01-01
940,名護,1977,1977-01-21,3197-01-22
940,名護,1978,NA,197-01-23
940,名護,1979,NA,9197-01-22
940,名護,1980,NA,4198-01-22
940,名護,1981,1981-01-26,1981-01-09
940,名護,1982,1982-01-24,198-01-23
940,名護,1983,1983-01-28,1983-01-05
940,名護,1984,1984-02-01,1984-01-13
940,名護,1985,1985-02-07,1985-01-22
940,名護,1986,1986-01-28,6198-01-22
940,名護,1987,1987-02-12,1987-01-09
940,名護,1988,1988-01-25,1988-01-04
940,名護,1989,1989-01-18,1198-01-23
940,名護,1990,1990-01-23,199-01-23
940,名護,1991,1991-01-31,1991-01-07
940,名護,1992,1992-02-04,1992-01-06
940,名護,1993,1993-01-27,1993-01-04
940,名護,1994,1994-01-27,1994-01-10
940,名護,1995,1995-02-03,1995-01-16
945,南大東島,1976,NA,1976-01-15
945,南大東島,1977,1977-01-31,1977-01-10
945,南大東島,1978,NA,NA
945,南大東島,1979,1979-02-03,1979-01-25
945,南大東島,1980,1980-02-09,1980-01-30
945,南大東島,1981,1981-01-28,1981-01-22
945,南大東島,1982,1982-01-29,1982-01-24
945,南大東島,1983,1983-01-29,1983-01-25
945,南大東島,1984,1984-01-24,1984-01-19
945,南大東島,1985,1985-01-28,1985-01-20
945,南大東島,1986,1986-01-24,1986-01-18
945,南大東島,1987,1987-01-30,1987-01-21
945,南大東島,1988,NA,1988-01-29
945,南大東島,1989,1989-01-30,1989-01-17
945,南大東島,1990,1990-01-24,1990-01-16
945,南大東島,1991,1991-02-03,1991-01-22
945,南大東島,1992,1992-02-01,1992-01-20
945,南大東島,1993,1993-01-23,1993-01-04
945,南大東島,1994,1994-01-30,1994-01-07
945,南大東島,1995,1995-02-10,1995-01-19
401,稚内,1996,1996-05-25,1996-05-20
401,稚内,1997,1997-05-22,1997-05-15
401,稚内,1998,1998-05-14,1998-05-11
401,稚内,1999,1999-05-18,1999-05-14
401,稚内,2000,2000-05-21,2000-05-18
401,稚内,2001,2001-05-19,2001-05-17
401,稚内,2002,2002-05-02,2002-04-29
401,稚内,2003,2003-05-14,2003-05-10
401,稚内,2004,2004-05-12,2004-05-10
401,稚内,2005,2005-05-28,2005-05-23
401,稚内,2006,2006-05-20,2006-05-18
401,稚内,2007,2007-05-17,2007-05-15
401,稚内,2008,2008-05-05,2008-05-02
401,稚内,2009,2009-05-12,2009-05-10
401,稚内,2010,2010-05-25,2010-05-22
401,稚内,2011,2011-05-25,2011-05-19
401,稚内,2012,2012-05-18,2012-05-14
401,稚内,2013,2013-05-28,2013-05-26
401,稚内,2014,2014-05-13,2014-05-11
401,稚内,2015,2015-05-06,2015-05-03
406,留萌,1996,1996-05-22,1996-05-20
406,留萌,1997,1997-05-14,1997-05-12
406,留萌,1998,1998-05-03,1998-04-29
406,留萌,1999,1999-05-19,1999-05-14
406,留萌,2000,2000-05-17,2000-05-13
406,留萌,2001,2001-05-14,2001-05-11
406,留萌,2002,2002-05-02,2002-04-26
406,留萌,2003,2003-05-13,2003-05-09
406,留萌,2004,2004-05-13,2004-05-10
406,留萌,2005,2005-05-23,2005-05-20
406,留萌,2006,2006-05-16,2006-05-14
406,留萌,2007,2007-05-14,2007-05-11
406,留萌,2008,2008-05-01,2008-04-29
406,留萌,2009,NA,NA
406,留萌,2010,NA,NA
406,留萌,2011,NA,NA
406,留萌,2012,NA,NA
406,留萌,2013,NA,NA
406,留萌,2014,NA,NA
406,留萌,2015,NA,NA
407,旭川,1996,1996-05-13,1996-05-07
407,旭川,1997,1997-05-07,1997-05-05
407,旭川,1998,1998-04-25,1998-04-23
407,旭川,1999,1999-05-08,1999-05-04
407,旭川,2000,2000-05-11,2000-05-09
407,旭川,2001,2001-05-07,2001-05-04
407,旭川,2002,2002-04-25,2002-04-23
407,旭川,2003,2003-05-04,2003-05-02
407,旭川,2004,2004-05-09,2004-05-06
407,旭川,2005,2005-05-17,2005-05-14
407,旭川,2006,2006-05-12,2006-05-10
407,旭川,2007,2007-05-08,2007-05-06
407,旭川,2008,2008-04-26,2008-04-23
407,旭川,2009,2009-05-04,2009-05-03
407,旭川,2010,2010-05-13,2010-05-11
407,旭川,2011,2011-05-12,2011-05-09
407,旭川,2012,2012-05-02,2012-05-02
407,旭川,2013,2013-05-20,2013-05-18
407,旭川,2014,2014-05-04,2014-05-02
407,旭川,2015,2015-04-28,2015-04-27
409,網走,1996,1996-05-27,1996-05-24
409,網走,1997,1997-05-15,1997-05-12
409,網走,1998,1998-05-01,1998-04-28
409,網走,1999,1999-05-13,1999-05-09
409,網走,2000,2000-05-21,2000-05-18
409,網走,2001,2001-05-13,2001-05-12
409,網走,2002,2002-05-01,2002-04-29
409,網走,2003,2003-05-12,2003-05-10
409,網走,2004,2004-05-13,2004-05-12
409,網走,2005,2005-05-25,2005-05-21
409,網走,2006,2006-05-17,2006-05-15
409,網走,2007,2007-05-16,2007-05-12
409,網走,2008,2008-05-05,2008-05-03
409,網走,2009,2009-05-07,2009-05-04
409,網走,2010,2010-05-18,2010-05-17
409,網走,2011,2011-05-18,2011-05-16
409,網走,2012,2012-05-05,2012-05-03
409,網走,2013,2013-05-27,2013-05-25
409,網走,2014,2014-05-11,2014-05-07
409,網走,2015,2015-05-03,2015-04-30
412,札幌,1996,1996-05-12,1996-05-05
412,札幌,1997,1997-05-05,1997-05-01
412,札幌,1998,1998-04-26,1998-04-23
412,札幌,1999,1999-05-08,1999-05-03
412,札幌,2000,2000-05-11,2000-05-08
412,札幌,2001,2001-05-05,2001-04-29
412,札幌,2002,2002-04-25,2002-04-22
412,札幌,2003,2003-05-04,2003-05-01
412,札幌,2004,2004-05-09,2004-05-05
412,札幌,2005,2005-05-16,2005-05-10
412,札幌,2006,2006-05-12,2006-05-08
412,札幌,2007,2007-05-08,2007-05-04
412,札幌,2008,2008-04-25,2008-04-21
412,札幌,2009,2009-05-04,2009-05-01
412,札幌,2010,2010-05-14,2010-05-07
412,札幌,2011,2011-05-12,2011-05-07
412,札幌,2012,2012-05-02,2012-05-01
412,札幌,2013,2013-05-17,2013-05-13
412,札幌,2014,2014-05-01,2014-04-29
412,札幌,2015,2015-04-26,2015-04-22
413,岩見沢,1996,1996-05-09,1996-05-07
413,岩見沢,1997,1997-05-05,1997-05-03
413,岩見沢,1998,1998-04-27,1998-04-24
413,岩見沢,1999,1999-05-07,1999-05-03
413,岩見沢,2000,2000-05-10,2000-05-09
413,岩見沢,2001,2001-05-07,2001-05-03
413,岩見沢,2002,2002-04-25,2002-04-22
413,岩見沢,2003,2003-05-03,2003-05-02
413,岩見沢,2004,2004-05-07,2004-05-06
413,岩見沢,2005,2005-05-13,2005-05-11
413,岩見沢,2006,2006-05-12,2006-05-09
413,岩見沢,2007,NA,NA
413,岩見沢,2008,NA,NA
413,岩見沢,2009,NA,NA
413,岩見沢,2010,NA,NA
413,岩見沢,2011,NA,NA
413,岩見沢,2012,NA,NA
413,岩見沢,2013,NA,NA
413,岩見沢,2014,NA,NA
413,岩見沢,2015,NA,NA
417,帯広,1996,1996-05-13,1996-05-08
417,帯広,1997,1997-05-03,1997-04-30
417,帯広,1998,1998-04-26,1998-04-23
417,帯広,1999,1999-05-07,1999-05-03
417,帯広,2000,2000-05-12,2000-05-10
417,帯広,2001,2001-05-01,2001-04-29
417,帯広,2002,2002-04-27,2002-04-24
417,帯広,2003,2003-05-03,2003-05-02
417,帯広,2004,2004-05-08,2004-05-05
417,帯広,2005,2005-05-10,2005-05-04
417,帯広,2006,2006-05-12,2006-05-08
417,帯広,2007,2007-05-08,2007-05-06
417,帯広,2008,2008-04-30,2008-04-26
417,帯広,2009,2009-05-04,2009-05-01
417,帯広,2010,2010-05-11,2010-05-08
417,帯広,2011,2011-05-09,2011-05-03
417,帯広,2012,2012-05-07,2012-05-05
417,帯広,2013,2013-05-16,2013-05-10
417,帯広,2014,2014-04-29,2014-04-27
417,帯広,2015,2015-04-28,2015-04-26
418,釧路,1996,1996-05-31,1996-05-28
418,釧路,1997,1997-05-22,1997-05-19
418,釧路,1998,1998-05-18,1998-05-14
418,釧路,1999,1999-05-21,1999-05-19
418,釧路,2000,2000-05-21,2000-05-17
418,釧路,2001,2001-05-21,2001-05-18
418,釧路,2002,2002-05-13,2002-05-10
418,釧路,2003,2003-05-26,2003-05-22
418,釧路,2004,2004-05-19,2004-05-16
418,釧路,2005,2005-05-26,2005-05-22
418,釧路,2006,2006-05-21,2006-05-18
418,釧路,2007,2007-05-20,2007-05-16
418,釧路,2008,2008-05-19,2008-05-15
418,釧路,2009,2009-05-14,2009-05-10
418,釧路,2010,2010-05-22,2010-05-19
418,釧路,2011,2011-05-21,2011-05-18
418,釧路,2012,2012-05-20,2012-05-17
418,釧路,2013,2013-05-25,2013-05-23
418,釧路,2014,2014-05-14,2014-05-12
418,釧路,2015,2015-05-08,2015-05-06
420,根室,1996,1996-05-31,1996-05-24
420,根室,1997,1997-05-23,1997-05-14
420,根室,1998,1998-05-17,1998-05-14
420,根室,1999,1999-05-22,1999-05-19
420,根室,2000,2000-05-26,2000-05-22
420,根室,2001,2001-05-24,2001-05-16
420,根室,2002,2002-05-13,2002-05-08
420,根室,2003,2003-05-28,2003-05-21
420,根室,2004,2004-05-19,2004-05-14
420,根室,2005,2005-05-29,2005-05-21
420,根室,2006,2006-05-22,2006-05-17
420,根室,2007,2007-05-23,2007-05-16
420,根室,2008,2008-05-22,2008-05-16
420,根室,2009,2009-05-16,2009-05-10
420,根室,2010,2010-05-24,2010-05-18
420,根室,2011,NA,NA
420,根室,2012,NA,NA
420,根室,2013,NA,NA
420,根室,2014,NA,NA
420,根室,2015,NA,NA
423,室蘭,1996,1996-05-20,1996-05-13
423,室蘭,1997,1997-05-06,1997-05-02
423,室蘭,1998,1998-05-03,1998-04-29
423,室蘭,1999,1999-05-13,1999-05-08
423,室蘭,2000,2000-05-17,2000-05-15
423,室蘭,2001,2001-05-14,2001-05-09
423,室蘭,2002,2002-04-28,2002-04-23
423,室蘭,2003,2003-05-06,2003-05-02
423,室蘭,2004,2004-05-08,2004-05-04
423,室蘭,2005,2005-05-20,2005-05-10
423,室蘭,2006,2006-05-16,2006-05-12
423,室蘭,2007,2007-05-12,2007-05-07
423,室蘭,2008,2008-05-02,2008-04-25
423,室蘭,2009,2009-05-07,2009-05-03
423,室蘭,2010,2010-05-18,2010-05-14
423,室蘭,2011,2011-05-13,2011-05-06
423,室蘭,2012,2012-05-14,2012-05-09
423,室蘭,2013,2013-05-21,2013-05-16
423,室蘭,2014,2014-05-05,2014-04-29
423,室蘭,2015,2015-05-01,2015-04-28
426,浦河,1996,1996-05-17,1996-05-11
426,浦河,1997,1997-05-09,1997-05-05
426,浦河,1998,1998-05-07,1998-05-04
426,浦河,1999,1999-05-06,1999-05-02
426,浦河,2000,2000-05-11,2000-05-08
426,浦河,2001,2001-05-13,2001-05-09
426,浦河,2002,2002-05-02,2002-04-28
426,浦河,2003,2003-05-13,2003-05-10
426,浦河,2004,2004-05-14,2004-05-11
426,浦河,2005,2005-05-20,2005-05-16
426,浦河,2006,2006-05-15,2006-05-11
426,浦河,2007,2007-05-10,2007-05-08
426,浦河,2008,2008-05-06,2008-05-04
426,浦河,2009,2009-05-08,2009-05-05
426,浦河,2010,NA,NA
426,浦河,2011,NA,NA
426,浦河,2012,NA,NA
426,浦河,2013,NA,NA
426,浦河,2014,NA,NA
426,浦河,2015,NA,NA
428,江差,1996,1996-05-09,1996-05-05
428,江差,1997,1997-05-03,1997-04-30
428,江差,1998,1998-04-24,1998-04-22
428,江差,1999,1999-05-02,1999-04-28
428,江差,2000,2000-05-07,2000-05-05
428,江差,2001,2001-05-04,2001-04-29
428,江差,2002,2002-04-21,2002-04-18
428,江差,2003,2003-05-03,2003-04-29
428,江差,2004,2004-05-05,2004-04-29
428,江差,2005,2005-05-12,2005-05-03
